,ABB LTD,ADECCO,ALCON,AMS,CLARIANT,CS GROUP,GEBERIT,GIVAUDAN,JULIUS BAER,KUEHNE+NAGEL INT,LAFARGEHOLCIM,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SCHINDLER,SGS,SIKA,SONOVA,SWATCH GROUP,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,TEMENOS,UBS GROUP,VIFOR,ZURICH INSURANCE
2020-05-26,18.955,45.200001,60.060001,14.58,17.625,8.436,470.10000599999995,3421.0,40.810001,138.800003,38.580002,55.459998999999996,485.799988,102.58000200000001,82.279999,775.799988,55.279999,344.25,222.19999700000002,2212.0,177.850006,207.699997,190.5,342.5,66.199997,494.5,147.949997,10.035,150.350006,301.799988
2020-05-27,18.905001000000002,45.77,58.599998,14.495,17.790001,8.89,463.200012,3331.0,40.459998999999996,136.850006,39.279999,52.66,462.89999400000005,101.32,81.18,780.599976,55.580002,332.100006,219.899994,2208.0,166.0,199.0,191.300003,347.899994,67.599998,487.10000599999995,142.0,10.42,143.050003,307.399994
2020-05-28,19.285,46.669998,61.040001000000004,15.185,18.16,9.13,473.10000599999995,3430.0,41.669998,141.899994,39.93,55.380001,478.0,102.839996,83.379997,794.799988,56.779999,341.25,225.5,2248.0,167.699997,206.0,195.25,344.100006,67.199997,492.799988,147.0,10.495,149.800003,314.200012
2020-05-29,18.889999,45.619999,61.880001,14.45,17.615,8.768,467.299988,3447.0,40.900002,138.399994,39.740002000000004,56.68,471.5,103.860001,83.029999,794.400024,55.880001,332.700012,223.100006,2255.0,164.5,210.5,191.899994,337.399994,65.120003,499.799988,146.699997,10.3,146.100006,309.5
2020-06-02,19.6,46.950001,60.82,15.205,18.434998999999998,9.224,468.89999400000005,3469.0,42.669998,144.699997,40.860001000000004,55.540001000000004,472.0,102.91999799999999,82.589996,797.599976,58.52,334.850006,225.0,2300.0,172.0,207.600006,194.649994,352.600006,69.879997,497.299988,145.5,10.67,146.100006,324.5
2020-06-03,20.6,49.380001,61.939999,16.4,18.965,9.812,483.299988,3509.0,44.23,148.899994,42.900002,55.619999,477.89999400000005,103.860001,82.480003,826.400024,61.32,339.100006,227.0,2391.0,174.25,209.701996,204.5,370.5,75.620003,504.0,146.050003,11.17,147.0,344.299988
2020-06-04,20.52,48.66,60.959998999999996,16.495001000000002,19.030001000000002,9.7,478.10000599999995,3488.0,43.0,147.800003,42.82,56.400002,468.60000599999995,102.760002,81.769997,820.0,60.959998999999996,332.75,227.80000299999998,2351.0,172.5,209.007004,202.199997,367.399994,75.980003,508.200012,145.149994,11.005,146.850006,342.700012
2020-06-05,21.02,51.639998999999996,61.080002,17.219998999999998,19.305,10.21,479.700012,3395.0,45.02,148.800003,43.639998999999996,55.68,468.5,102.599998,83.040001,842.0,65.220001,332.149994,227.69999700000002,2331.0,172.449997,208.41099499999999,206.699997,380.100006,77.860001,501.200012,145.5,11.34,147.25,350.5
2020-06-08,20.959999,50.32,59.900002,16.459999,19.305,10.455,480.299988,3300.0,44.77,145.699997,43.549999,55.200001,454.299988,103.540001,82.459999,843.400024,65.160004,329.25,228.0,2311.0,171.149994,208.212006,205.899994,381.600006,78.519997,505.39999400000005,144.199997,11.37,147.149994,350.0
2020-06-09,20.67,48.669998,58.919998,16.715,18.860001,10.18,472.0,3338.0,43.700001,145.0,42.860001000000004,56.419998,468.89999400000005,105.360001,84.139999,833.0,64.959999,333.200012,224.19999700000002,2294.0,172.300003,204.13900800000002,203.100006,371.600006,77.5,506.200012,143.350006,11.065,146.300003,341.299988
2020-06-10,20.629998999999998,47.400002,58.200001,16.299999,18.695,10.14,469.89999400000005,3368.0,43.23,144.449997,42.43,57.060001,473.700012,105.260002,83.699997,831.0,63.860001000000004,332.049988,224.80000299999998,2288.0,173.550003,202.748001,199.75,368.700012,76.779999,507.799988,139.800003,10.975,145.850006,340.200012
2020-06-11,19.780001000000002,44.150002,55.82,15.1,17.82,9.462,451.5,3417.0,41.299999,140.350006,40.279999,55.68,465.700012,103.5,81.120003,808.599976,59.900002,325.5,217.600006,2230.0,169.550003,195.248001,189.449997,352.5,73.379997,484.700012,134.5,10.32,140.25,325.399994
2020-06-12,19.754998999999998,44.560001,54.880001,15.6,17.790001,9.452,452.700012,3394.0,41.25,140.850006,40.25,55.16,465.5,102.800003,80.260002,805.200012,60.799999,325.649994,215.80000299999998,2215.0,168.899994,197.03599499999999,189.699997,352.5,73.199997,487.200012,136.949997,10.255,138.449997,327.0
2020-06-15,19.84,44.509997999999996,54.5,15.98,17.855,9.408,454.0,3385.0,41.009997999999996,139.600006,40.580002,55.799999,477.60000599999995,103.139999,80.82,808.599976,59.939999,327.799988,216.80000299999998,2220.0,172.550003,197.03599499999999,187.800003,353.399994,74.18,485.0,136.550003,10.23,139.300003,329.799988
2020-06-16,20.299999,45.48,56.52,16.450001,18.23,9.75,469.10000599999995,3375.0,41.130001,142.75,41.950001,57.880001,491.39999400000005,104.620003,82.629997,829.200012,60.0,331.299988,220.30000299999998,2255.0,180.0,202.100006,191.100006,359.700012,75.5,497.10000599999995,139.550003,10.555,144.399994,335.799988
2020-06-17,20.450001,45.189999,58.200001,16.23,18.355,9.796,474.39999400000005,3420.0,40.84,145.949997,41.900002,59.259997999999996,495.0,107.91999799999999,85.099998,829.0,59.540001000000004,339.549988,224.30000299999998,2292.0,183.050003,204.600006,192.0,358.0,74.540001,493.60000599999995,142.199997,10.58,147.0,333.799988
2020-06-18,20.370001000000002,45.360001000000004,58.139998999999996,15.345,18.525,9.776,473.200012,3461.0,40.93,152.850006,41.650002,58.580002,491.60000599999995,106.839996,85.650002,826.400024,59.900002,337.450012,227.19999700000002,2312.0,184.300003,202.199997,194.300003,355.399994,74.639999,499.89999400000005,143.199997,10.565,147.300003,332.5
2020-06-19,20.639999,45.169998,58.380001,15.635,18.52,9.766,474.89999400000005,3476.0,40.549999,154.050003,41.369999,58.540001000000004,493.0,107.5,86.839996,832.799988,61.619999,343.299988,227.600006,2330.0,187.850006,202.800003,194.399994,351.0,73.639999,503.60000599999995,145.649994,10.415,148.800003,331.899994
2020-06-22,20.690001000000002,44.650002,57.240002000000004,15.345,18.35,9.71,471.0,3429.0,40.41,156.350006,40.91,59.380001,488.0,106.58000200000001,85.300003,846.7999880000001,60.0,339.549988,226.600006,2308.0,184.5,198.850006,189.399994,346.600006,72.620003,501.200012,142.600006,10.46,148.149994,330.200012
2020-06-23,21.0,44.860001000000004,58.139998999999996,15.74,18.535,9.91,472.10000599999995,3445.0,41.27,155.550003,41.209998999999996,59.84,493.60000599999995,106.5,86.349998,837.0,62.18,341.0,226.19999700000002,2312.0,183.5,197.949997,194.449997,353.5,74.300003,498.5,144.600006,10.73,152.850006,335.399994
2020-06-24,20.809998999999998,43.799999,54.68,16.68,18.07,9.494,466.299988,3386.0,39.779999,157.300003,40.310001,59.220001,492.0,104.779999,84.410004,838.0,60.860001000000004,332.200012,222.69999700000002,2271.0,181.050003,188.899994,187.199997,345.200012,72.019997,492.5,140.300003,10.45,149.050003,327.5
2020-06-25,20.83,43.849998,54.060001,14.0,18.129998999999998,9.618,462.89999400000005,3423.0,39.669998,153.800003,40.380001,59.139998999999996,496.700012,105.239998,84.599998,849.400024,60.360001000000004,337.399994,220.600006,2284.0,182.649994,190.850006,187.600006,349.799988,72.699997,496.799988,138.699997,10.69,150.399994,330.600006
2020-06-26,20.84,44.52,55.419998,13.76,18.190001000000002,9.588,466.89999400000005,3439.0,39.5,154.300003,40.650002,59.68,498.89999400000005,105.040001,83.16999799999999,852.0,60.080002,333.5,221.80000299999998,2294.0,181.550003,193.649994,186.0,345.600006,71.839996,491.39999400000005,141.449997,10.745,149.300003,330.600006
2020-06-29,21.15,44.68,54.5,14.455,18.565001000000002,9.73,471.89999400000005,3455.0,40.049999,156.25,41.279999,60.68,496.799988,104.91999799999999,83.370003,855.599976,60.400002,331.450012,225.19999700000002,2309.0,183.399994,190.899994,187.949997,347.799988,72.5,494.89999400000005,140.050003,10.825,148.149994,332.200012
2020-06-30,21.33,44.459998999999996,54.360001000000004,14.055,18.610001,9.798,474.200012,3528.0,39.650002,157.399994,41.509997999999996,61.860001000000004,500.200012,104.739998,82.41999799999999,859.400024,60.439999,328.350006,223.0,2315.0,182.350006,189.149994,189.100006,351.0,73.059998,495.89999400000005,147.149994,10.905,142.550003,334.200012
2020-07-01,21.879998999999998,43.939999,55.360001000000004,13.785,19.99,9.668,479.39999400000005,3509.0,39.099998,157.350006,41.25,60.740002000000004,502.0,105.260002,82.809998,870.0,60.080002,332.799988,222.69999700000002,2322.0,182.449997,191.449997,188.25,345.200012,72.540001,491.89999400000005,147.649994,10.82,143.899994,334.299988
2020-07-02,22.299999,45.360001000000004,55.560001,14.325,20.129998999999998,9.896,485.0,3533.0,40.0,158.149994,42.610001000000004,61.599998,507.200012,105.760002,83.040001,868.0,61.599998,332.899994,224.69999700000002,2341.0,185.550003,195.600006,191.699997,353.0,74.699997,496.200012,147.550003,11.09,143.649994,340.0
2020-07-03,22.27,45.509997999999996,55.619999,14.765,20.16,9.852,480.299988,3503.0,40.0,158.449997,42.560001,60.98,512.599976,105.120003,82.379997,872.0,61.5,328.799988,223.600006,2320.0,183.649994,192.5,190.300003,353.0,74.400002,493.299988,149.550003,11.04,144.449997,338.200012
2020-07-06,22.780001000000002,45.740002000000004,55.66,15.35,17.629998999999998,10.085,483.39999400000005,3554.0,40.700001,159.649994,43.130001,62.32,519.599976,105.980003,83.470001,879.0,62.419998,332.450012,226.5,2357.0,187.350006,202.800003,192.300003,357.799988,75.699997,495.0,155.25,11.26,148.449997,342.0
2020-07-07,22.870001000000002,45.98,54.459998999999996,15.785,17.535,9.904,485.5,3541.0,40.650002,158.399994,42.889998999999996,61.82,525.0,105.260002,83.099998,874.2000119999999,63.259997999999996,331.149994,233.600006,2341.0,186.449997,200.300003,192.800003,353.600006,75.120003,490.10000599999995,153.800003,11.18,146.550003,338.5
2020-07-08,23.0,44.919998,53.66,15.25,17.6,9.836,481.5,3539.0,41.0,156.850006,42.32,61.740002000000004,527.200012,105.980003,82.5,876.0,62.32,330.549988,237.100006,2319.0,186.649994,197.649994,189.75,348.799988,74.260002,491.10000599999995,155.199997,11.09,143.050003,338.0
2020-07-09,22.799999,44.48,53.0,15.415,17.665001,9.658,482.39999400000005,3576.0,40.279999,155.399994,41.790001000000004,62.400002,527.200012,105.58000200000001,81.900002,879.400024,62.220001,332.950012,235.19999700000002,2310.0,187.100006,200.0,189.350006,344.799988,73.040001,489.0,157.300003,11.0,141.350006,335.100006
2020-07-10,22.959999,44.509997999999996,52.98,16.35,17.844998999999998,9.86,484.299988,3622.0,40.709998999999996,157.199997,42.490002000000004,63.099998,538.400024,107.160004,82.0,881.7999880000001,62.639998999999996,332.049988,237.899994,2352.0,190.600006,199.699997,191.699997,351.200012,74.480003,492.200012,157.449997,11.135,142.25,340.799988
2020-07-13,22.969998999999998,45.740002000000004,53.5,16.355,17.969998999999998,9.96,486.60000599999995,3675.0,40.82,156.850006,42.77,63.959998999999996,542.400024,107.5,82.18,892.400024,63.299999,336.899994,240.80000299999998,2372.0,193.0,202.100006,195.300003,351.399994,74.440002,495.700012,161.350006,11.2,144.149994,342.0
2020-07-14,23.040001,45.560001,53.02,16.4,17.975,10.075,485.60000599999995,3688.0,41.41,157.199997,43.040001000000004,61.419998,538.0,106.839996,81.5,873.0,62.599998,331.549988,238.100006,2371.0,192.050003,198.300003,196.300003,357.399994,75.68,500.39999400000005,159.550003,11.34,139.449997,345.299988
2020-07-15,23.290001,46.860001000000004,56.560001,16.805,18.254998999999998,10.175,487.0,3712.0,42.0,160.300003,43.98,62.84,562.400024,108.860001,83.029999,889.599976,64.339996,339.149994,240.30000299999998,2415.0,195.649994,208.800003,207.800003,358.700012,76.32,496.60000599999995,160.550003,11.39,143.600006,348.799988
2020-07-16,23.389999,46.43,55.16,16.43,18.209999,10.15,501.39999400000005,3719.0,42.009997999999996,160.449997,44.209998999999996,63.84,564.200012,108.459999,82.410004,895.0,61.380001,339.75,240.5,2427.0,197.399994,206.0,200.100006,360.0,76.839996,500.0,150.100006,11.41,138.850006,349.200012
2020-07-17,23.209999,45.299999,55.560001,16.290001,18.200001,10.055,498.89999400000005,3730.0,42.240002000000004,159.899994,44.16,65.0,549.200012,108.739998,82.360001,888.400024,61.0,341.399994,237.80000299999998,2449.0,196.0,205.699997,196.5,355.700012,75.82,500.200012,149.800003,11.36,141.5,346.100006
2020-07-20,23.34,,57.0,16.43,18.26,10.05,508.39999400000005,3782.0,40.98,162.649994,44.599998,66.199997,565.599976,108.559998,82.709999,894.0,61.220001,342.799988,242.0,2452.0,199.949997,,196.75,357.5,76.199997,,151.949997,11.265,142.949997,349.200012
2020-07-21,23.34,47.509997999999996,56.68,16.334999,18.285,10.165,508.39999400000005,3748.0,41.669998,158.899994,44.720001,66.099998,567.0,108.360001,81.120003,895.599976,60.959998999999996,341.049988,240.69999700000002,2415.0,200.300003,211.100006,196.550003,361.399994,77.260002,500.0,149.350006,11.56,139.850006,351.799988
2020-07-22,24.0,46.860001000000004,56.759997999999996,16.615,18.379998999999998,10.08,509.0,3801.0,42.93,161.149994,44.73,67.800003,567.0,109.440002,80.5,899.2000119999999,59.759997999999996,338.700012,238.100006,2443.0,200.899994,211.0,193.600006,356.899994,77.0,498.0,153.0,11.525,139.5,350.0
2020-07-23,24.18,46.84,57.16,17.049999,18.295,9.876,509.200012,3793.0,41.720001,161.300003,44.860001000000004,66.639999,568.200012,111.279999,79.75,899.400024,59.880001,328.100006,242.30000299999998,2470.0,205.5,209.899994,191.550003,351.299988,74.220001,495.5,153.600006,11.225,139.0,350.100006
2020-07-24,23.780001000000002,45.77,55.099998,16.41,18.15,9.822,506.200012,3768.0,41.450001,159.699997,44.099998,63.700001,563.200012,109.480003,78.07,889.599976,59.02,318.899994,231.100006,2423.0,203.0,203.800003,188.699997,348.5,74.440002,494.10000599999995,146.199997,11.265,134.149994,347.700012
2020-07-27,23.889999,45.799999,56.32,16.434998999999998,18.040001,9.82,514.599976,3800.0,42.060001,160.100006,44.41,64.959999,564.400024,110.480003,77.870003,888.400024,59.400002,320.649994,235.600006,2436.0,207.899994,207.100006,192.5,346.399994,74.339996,491.39999400000005,143.050003,11.315,132.399994,350.700012
2020-07-28,23.77,45.720001,56.16,16.195,18.065001000000002,9.706,513.0,3772.0,41.490002000000004,160.0,44.299999,64.41999799999999,571.0,110.639999,77.480003,890.0,58.080002,326.75,234.69999700000002,2432.0,207.899994,207.399994,191.5,346.200012,74.440002,490.0,141.449997,11.11,133.5,350.299988
2020-07-29,23.67,44.669998,57.279999,15.97,17.875,9.614,517.599976,3776.0,41.040001000000004,160.449997,44.41,65.059998,567.400024,110.68,77.110001,895.599976,58.259997999999996,328.549988,234.0,2446.0,208.300003,212.69999700000002,191.449997,347.5,74.459999,494.10000599999995,139.5,10.87,133.899994,349.700012
2020-07-30,23.1,43.540001000000004,55.240002000000004,15.42,17.715,9.464,508.799988,3738.0,39.869999,158.75,43.25,65.220001,566.0,109.91999799999999,76.360001,878.7999880000001,57.48,321.450012,234.600006,2421.0,202.899994,207.5,191.449997,334.299988,71.220001,487.799988,135.149994,10.62,130.100006,336.399994
2020-07-31,22.77,43.169998,55.0,15.16,17.200001,9.714,503.200012,3761.0,40.0,156.899994,43.009997999999996,66.279999,568.599976,108.099998,75.470001,881.2000119999999,56.5,316.100006,230.5,2391.0,200.5,205.600006,191.0,332.899994,71.760002,485.799988,135.0,10.695,128.649994,336.200012
2020-08-03,23.709999,44.139998999999996,56.400002,15.43,17.555,9.988,516.0,3858.0,40.75,160.399994,43.84,68.279999,582.400024,109.32,77.389999,901.0,56.68,324.399994,234.30000299999998,2460.0,206.699997,211.0,192.699997,339.100006,72.58000200000001,492.60000599999995,139.0,10.895,133.699997,346.399994
2020-08-04,23.459999,43.849998,56.040001000000004,16.25,17.68,10.01,511.799988,3780.0,40.509997999999996,159.5,43.630001,66.400002,565.400024,109.160004,77.089996,884.400024,56.779999,321.100006,231.399994,2384.0,203.899994,205.199997,192.699997,338.899994,71.760002,493.700012,136.800003,11.0,131.75,345.5
2020-08-05,23.549999,44.580002,55.740002000000004,16.799999,18.025,10.055,514.0,3780.0,40.709998999999996,159.25,43.810001,66.900002,566.599976,107.82,75.949997,890.7999880000001,57.099998,317.25,232.0,2393.0,203.899994,206.600006,194.5,337.0,71.260002,487.60000599999995,138.800003,11.075,130.75,343.600006
2020-08-06,23.58,44.810001,55.5,17.120001000000002,17.889999,10.025,515.400024,3752.0,40.900002,161.449997,43.509997999999996,66.900002,567.799988,107.400002,76.010002,894.0,57.060001,315.049988,232.399994,2390.0,203.600006,205.800003,193.199997,334.700012,70.360001,479.799988,138.0,11.08,130.050003,342.399994
2020-08-07,23.67,45.040001000000004,56.259997999999996,16.865,17.895,9.946,516.0,3769.0,40.540001000000004,161.600006,43.5,67.540001,571.0,107.68,75.5,895.7999880000001,57.34,314.200012,233.100006,2397.0,205.0,210.0,192.25,335.299988,70.199997,481.799988,138.649994,11.01,128.550003,343.299988
2020-08-10,23.75,45.43,55.52,16.549999,17.924999,10.25,514.799988,3755.0,41.619999,161.050003,43.91,65.559998,562.599976,107.900002,75.489998,889.599976,57.439999,313.649994,231.5,2387.0,204.100006,206.800003,193.199997,340.0,71.5,486.799988,135.25,11.195,127.900002,348.299988
2020-08-11,24.030001000000002,47.360001000000004,57.139998999999996,17.49,18.26,10.485,516.599976,3721.0,42.720001,163.350006,44.380001,66.279999,546.799988,108.08000200000001,76.209999,897.7999880000001,59.240002000000004,312.899994,235.399994,2392.0,205.699997,210.899994,199.350006,345.100006,73.239998,494.299988,137.949997,11.375,131.5,350.100006
2020-08-12,24.200001,47.73,57.259997999999996,17.049999,18.465,10.67,521.200012,3802.0,43.48,166.800003,44.59,67.32,558.200012,109.019997,77.41999799999999,909.400024,59.700001,317.399994,238.600006,2405.0,209.0,213.69999700000002,202.800003,348.5,74.139999,506.799988,138.100006,11.455,131.649994,354.399994
2020-08-13,24.139999,47.560001,56.919998,16.945,18.434998999999998,10.465,523.0,3827.0,43.27,166.399994,44.5,68.260002,564.799988,109.08000200000001,77.790001,909.400024,60.040001000000004,315.399994,237.5,2390.0,211.19999700000002,215.80000299999998,203.699997,353.899994,73.559998,506.0,139.399994,11.34,132.350006,345.200012
2020-08-14,23.85,47.25,55.82,16.254998999999998,18.174999,10.43,517.0,3747.0,42.939999,165.149994,43.970001,67.0,555.400024,108.699997,77.25,905.0,59.900002,310.700012,235.30000299999998,2360.0,207.399994,216.19999700000002,202.600006,353.700012,73.08000200000001,505.0,136.350006,11.215,130.949997,344.100006
2020-08-17,24.1,47.470001,57.119999,16.379998999999998,18.264999,10.305,519.400024,3804.0,42.59,167.199997,43.860001000000004,68.459999,566.599976,109.18,77.82,910.0,60.139998999999996,315.100006,236.80000299999998,2385.0,210.600006,213.100006,200.800003,352.899994,72.68,508.0,137.350006,11.14,136.149994,339.200012
2020-08-18,23.9,47.48,55.0,16.23,19.15,10.095,520.200012,3774.0,42.27,166.699997,43.529999,66.839996,560.400024,108.980003,77.290001,907.7999880000001,59.759997999999996,315.149994,235.899994,2351.0,210.100006,210.80000299999998,200.399994,354.399994,72.760002,511.60000599999995,136.5,10.995,133.899994,336.799988
